1+0i,-0.9238795325112864+0.3826834323650896i,0.7071067811865469-0.707106781186547i,-0.3826834323650892+0.9238795325112856i,-1.665334536937735e-16-0.9999999999999984i,0.3826834323650892+0.9238795325112849i,-0.707106781186546-0.7071067811865457i,0.9238795325112843+0.3826834323650884i,-0.9999999999999969+3.330669073875465e-16i,0.9238795325112834-0.3826834323650888i,-0.7071067811865445+0.707106781186545i,0.3826834323650877-0.9238795325112829i,4.99600361081319e-16+0.9999999999999953i,-0.3826834323650883-0.9238795325112819i,0.707106781186544+0.7071067811865432i,-0.9238795325112815-0.382683432365087i,0.9999999999999938-6.661338147750909e-16i,-0.9238795325112804+0.3826834323650878i,0.707106781186542-0.707106781186543i,-0.3826834323650862+0.9238795325112801i,-8.326672684688623e-16-0.9999999999999922i,0.3826834323650874+0.9238795325112789i,-0.707106781186542-0.7071067811865408i,0.9238795325112787+0.3826834323650855i,-0.9999999999999907+9.992007221626332e-16i,0.9238795325112774-0.382683432365087i,-0.7071067811865396+0.707106781186541i,0.3826834323650847-0.9238795325112773i,1.165734175856404e-15+0.9999999999999891i,-0.3826834323650866-0.9238795325112759i,0.70710678118654+0.7071067811865384i,-0.923879532511276-0.382683432365084i
1+0i,-0.9807852804032301+0.1950903220161282i,0.9238795325112861-0.3826834323650896i,-0.8314696123025443+0.5555702330196017i,0.7071067811865464-0.7071067811865467i,-0.555570233019601+0.8314696123025439i,0.3826834323650887-0.923879532511285i,-0.1950903220161275+0.980785280403228i,-4.996003610813204e-16-0.9999999999999971i,0.1950903220161282+0.9807852804032271i,-0.3826834323650889-0.9238795325112832i,0.5555702330196006+0.8314696123025416i,-0.707106781186545-0.707106781186544i,0.8314696123025418+0.555570233019599i,-0.9238795325112825-0.3826834323650871i,0.9807852804032252+0.1950903220161264i,-0.9999999999999942+9.992007221626379e-16i,0.9807852804032242-0.1950903220161281i,-0.9238795325112804+0.3826834323650883i,0.831469612302539-0.5555702330195993i,-0.7071067811865416+0.7071067811865432i,0.555570233019597-0.8314696123025397i,-0.3826834323650855+0.92387953251128i,0.1950903220161254-0.9807852804032225i,1.498801083243953e-15+0.9999999999999913i,-0.195090322016128-0.9807852804032212i,0.3826834323650877+0.9238795325112775i,-0.5555702330195982-0.8314696123025362i,0.7071067811865416+0.7071067811865392i,-0.8314696123025376-0.555570233019595i,0.9238795325112775+0.382683432365084i,-0.9807852804032198-0.1950903220161243i
1+0i,-0.9999999999999996+0i,0.9999999999999991+0i,-0.9999999999999987+0i,0.9999999999999982+0i,-0.9999999999999978+0i,0.9999999999999973+0i,-0.9999999999999969+0i,0.9999999999999964+0i,-0.999999999999996+0i,0.9999999999999956+0i,-0.9999999999999951+0i,0.9999999999999947+0i,-0.9999999999999942+0i,0.9999999999999938+0i,-0.9999999999999933+0i,0.9999999999999929+0i,-0.9999999999999925+0i,0.999999999999992+0i,-0.9999999999999916+0i,0.9999999999999911+0i,-0.9999999999999907+0i,0.9999999999999902+0i,-0.9999999999999898+0i,0.9999999999999893+0i,-0.9999999999999889+0i,0.9999999999999885+0i,-0.999999999999988+0i,0.9999999999999876+0i,-0.9999999999999871+0i,0.9999999999999867+0i,-0.9999999999999862+0i
1+0i,-0.98078528040323-0.1950903220161282i,0.9238795325112859+0.3826834323650894i,-0.831469612302544-0.5555702330196014i,0.7071067811865461+0.7071067811865461i,-0.5555702330196008-0.8314696123025431i,0.3826834323650886+0.923879532511284i,-0.1950903220161276-0.9807852804032271i,0+0.999999999999996i,0.1950903220161274-0.9807852804032261i,-0.3826834323650878+0.9238795325112822i,0.5555702330195992-0.8314696123025407i,-0.7071067811865434+0.7071067811865434i,0.8314696123025398-0.5555702330195986i,-0.9238795325112803+0.3826834323650871i,0.9807852804032232-0.1950903220161268i,-0.999999999999992+0i,0.9807852804032221+0.1950903220161266i,-0.9238795325112784-0.3826834323650863i,0.8314696123025374+0.555570233019597i,-0.7071067811865405-0.7071067811865405i,0.5555702330195964+0.8314696123025365i,-0.3826834323650856-0.9238795325112765i,0.195090322016126+0.9807852804032192i,-0-0.999999999999988i,-0.1950903220161258+0.9807852804032182i,0.3826834323650848-0.9238795325112747i,-0.5555702330195947+0.831469612302534i,0.7071067811865377-0.7071067811865377i,-0.8314696123025331+0.5555702330195942i,0.9238795325112729-0.382683432365084i,-0.9807852804032153+0.1950903220161253i
1+0i,-0.9238795325112863-0.3826834323650896i,0.7071067811865469+0.7071067811865468i,-0.3826834323650893-0.9238795325112854i,1.665334536937735e-16+0.9999999999999981i,0.3826834323650887-0.9238795325112846i,-0.7071067811865454+0.7071067811865457i,0.9238795325112835-0.3826834323650888i,-0.9999999999999962+3.330669073875463e-16i,0.923879532511283+0.3826834323650878i,-0.7071067811865445-0.7071067811865439i,0.3826834323650882+0.9238795325112819i,-4.996003610813185e-16-0.9999999999999943i,-0.3826834323650869+0.9238795325112813i,0.7071067811865425-0.7071067811865432i,-0.92387953251128+0.3826834323650877i,0.9999999999999925-6.661338147750902e-16i,-0.9238795325112795-0.3826834323650861i,0.707106781186542+0.707106781186541i,-0.3826834323650871-0.9238795325112782i,8.326672684688611e-16+0.9999999999999906i,0.3826834323650852-0.9238795325112779i,-0.7071067811865396+0.7071067811865408i,0.9238795325112763-0.3826834323650865i,-0.9999999999999887+9.992007221626314e-16i,0.9238795325112762+0.3826834323650843i,-0.7071067811865396-0.7071067811865381i,0.382683432365086+0.9238795325112746i,-1.165734175856401e-15-0.9999999999999868i,-0.3826834323650834+0.9238795325112745i,0.7071067811865367-0.7071067811865384i,-0.9238795325112727+0.3826834323650854i
1+0i,-0.8314696123025449-0.555570233019602i,0.3826834323650896+0.923879532511286i,0.1950903220161279-0.9807852804032293i,-0.7071067811865462+0.7071067811865466i,0.9807852804032284-0.1950903220161281i,-0.9238795325112847-0.3826834323650886i,0.555570233019601+0.8314696123025427i,-4.996003610813204e-16-0.9999999999999969i,-0.5555702330195997+0.8314696123025427i,0.9238795325112829-0.3826834323650888i,-0.9807852804032264-0.1950903220161268i,0.7071067811865447+0.7071067811865437i,-0.195090322016128-0.9807852804032253i,-0.382683432365087+0.9238795325112821i,0.8314696123025398-0.5555702330195996i,-0.9999999999999938+9.992007221626377e-16i,0.8314696123025402+0.5555702330195977i,-0.3826834323650881-0.9238795325112799i,-0.1950903220161257+0.9807852804032234i,0.7071067811865411-0.7071067811865428i,-0.9807852804032221+0.1950903220161279i,0.9238795325112793+0.3826834323650852i,-0.5555702330195983-0.8314696123025369i,1.498801083243952e-15+0.9999999999999907i,0.5555702330195955-0.831469612302538i,-0.9238795325112767+0.3826834323650874i,0.9807852804032205+0.1950903220161246i,-0.7071067811865409-0.7071067811865386i,0.1950903220161278+0.980785280403219i,0.3826834323650836-0.9238795325112766i,-0.831469612302534+0.555570233019597i
1+0i,-0.7071067811865471-0.7071067811865471i,0+0.9999999999999989i,0.7071067811865464-0.7071067811865464i,-0.9999999999999978+0i,0.7071067811865456+0.7071067811865456i,-0-0.9999999999999967i,-0.7071067811865448+0.7071067811865448i,0.9999999999999956+0i,-0.707106781186544-0.707106781186544i,0+0.9999999999999944i,0.7071067811865432-0.7071067811865432i,-0.9999999999999933+0i,0.7071067811865425+0.7071067811865425i,-0-0.9999999999999922i,-0.7071067811865417+0.7071067811865417i,0.9999999999999911+0i,-0.7071067811865408-0.7071067811865408i,0+0.99999999999999i,0.70710678118654-0.70710678118654i,-0.9999999999999889+0i,0.7071067811865392+0.7071067811865392i,-0-0.9999999999999878i,-0.7071067811865385+0.7071067811865385i,0.9999999999999867+0i,-0.7071067811865377-0.7071067811865377i,0+0.9999999999999856i,0.7071067811865369-0.7071067811865369i,-0.9999999999999845+0i,0.7071067811865361+0.7071067811865361i,-0-0.9999999999999833i,-0.7071067811865354+0.7071067811865354i
1+0i,-0.555570233019602-0.8314696123025448i,-0.3826834323650893+0.9238795325112859i,0.980785280403229-0.195090322016128i,-0.7071067811865461-0.707106781186546i,-0.1950903220161276+0.980785280403228i,0.9238795325112839-0.3826834323650887i,-0.8314696123025423-0.5555702330196002i,1.110223024625157e-16+0.9999999999999959i,0.8314696123025412-0.5555702330195997i,-0.9238795325112821-0.3826834323650877i,0.1950903220161273+0.980785280403225i,0.707106781186543-0.7071067811865434i,-0.980785280403224-0.1950903220161267i,0.3826834323650872+0.9238795325112801i,0.5555702330195977-0.831469612302539i,-0.9999999999999918+2.220446049250304e-16i,0.5555702330195976+0.8314696123025378i,0.382683432365086-0.9238795325112784i,-0.9807852804032209+0.1950903220161266i,0.7071067811865405+0.7071067811865401i,0.1950903220161258-0.9807852804032199i,-0.9238795325112762+0.3826834323650857i,0.8314696123025356+0.5555702330195954i,-3.330669073875442e-16-0.9999999999999877i,-0.8314696123025342+0.5555702330195954i,0.9238795325112746+0.3826834323650843i,-0.1950903220161259-0.9807852804032169i,-0.7071067811865371+0.7071067811865377i,0.9807852804032159+0.1950903220161249i,-0.3826834323650843-0.9238795325112724i,-0.555570233019593+0.8314696123025322i
1+0i,-0.3826834323650896-0.9238795325112862i,-0.7071067811865467+0.7071067811865467i,0.9238795325112851+0.3826834323650891i,0-0.9999999999999977i,-0.9238795325112841+0.3826834323650887i,0.707106781186545+0.707106781186545i,0.3826834323650882-0.923879532511283i,-0.9999999999999953-0i,0.3826834323650878+0.9238795325112819i,0.7071067811865434-0.7071067811865434i,-0.9238795325112807-0.3826834323650873i,-0+0.999999999999993i,0.9238795325112797-0.3826834323650869i,-0.7071067811865417-0.7071067811865417i,-0.3826834323650864+0.9238795325112786i,0.9999999999999907+0i,-0.382683432365086-0.9238795325112775i,-0.7071067811865401+0.7071067811865401i,0.9238795325112764+0.3826834323650855i,0-0.9999999999999883i,-0.9238795325112754+0.3826834323650851i,0.7071067811865385+0.7071067811865385i,0.3826834323650846-0.9238795325112743i,-0.999999999999986-0i,0.3826834323650842+0.9238795325112732i,0.7071067811865368-0.7071067811865368i,-0.9238795325112721-0.3826834323650837i,-0+0.9999999999999837i,0.9238795325112711-0.3826834323650833i,-0.7071067811865351-0.7071067811865351i,-0.3826834323650828+0.92387953251127i
1+0i,-0.1950903220161282-0.9807852804032299i,-0.9238795325112856+0.3826834323650894i,0.5555702330196014+0.8314696123025437i,0.7071067811865457-0.707106781186546i,-0.831469612302543-0.5555702330196004i,-0.3826834323650881+0.9238795325112836i,0.9807852804032264+0.1950903220161271i,-4.996003610813204e-16-0.9999999999999952i,-0.9807852804032251+0.1950903220161278i,0.3826834323650881+0.923879532511281i,0.8314696123025394-0.5555702330195992i,-0.707106781186543-0.707106781186542i,-0.5555702330195973+0.8314696123025394i,0.9238795325112794+0.3826834323650858i,0.1950903220161256-0.9807852804032219i,-0.9999999999999905+9.992007221626362e-16i,0.1950903220161273+0.9807852804032203i,0.9238795325112765-0.3826834323650867i,-0.5555702330195968-0.8314696123025351i,-0.7071067811865382+0.7071067811865399i,0.8314696123025356+0.5555702330195943i,0.3826834323650835-0.9238795325112752i,-0.9807852804032173-0.1950903220161243i,1.498801083243947e-15+0.9999999999999857i,0.9807852804032156-0.1950903220161269i,-0.3826834323650853-0.9238795325112719i,-0.8314696123025308+0.5555702330195946i,0.7071067811865369+0.7071067811865346i,0.5555702330195912-0.8314696123025319i,-0.923879532511271-0.3826834323650812i,-0.1950903220161228+0.9807852804032128i
1+0i,-0-0.9999999999999993i,-0.9999999999999987+0i,0+0.999999999999998i,0.9999999999999973+0i,-0-0.9999999999999967i,-0.999999999999996+0i,0+0.9999999999999953i,0.9999999999999947+0i,-0-0.999999999999994i,-0.9999999999999933+0i,0+0.9999999999999927i,0.999999999999992+0i,-0-0.9999999999999913i,-0.9999999999999907+0i,0+0.99999999999999i,0.9999999999999893+0i,-0-0.9999999999999887i,-0.999999999999988+0i,0+0.9999999999999873i,0.9999999999999867+0i,-0-0.999999999999986i,-0.9999999999999853+0i,0+0.9999999999999847i,0.999999999999984+0i,-0-0.9999999999999833i,-0.9999999999999827+0i,0+0.999999999999982i,0.9999999999999813+0i,-0-0.9999999999999807i,-0.99999999999998+0i,0+0.9999999999999793i
